År,Måned,Dag,Antall_par,Omsetning_sko,Omsetning_tilbehor,Omsetning_total,Dekningsgrad_prosent,Snittpris_sko,Filnavn
2024,Januar,19,6686.0,496.0,6444.0,242.0,211.0,2749.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,13,8738.0,472.0,8030.0,709.0,214.0,3643.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,17,10273.0,758.0,9857.0,416.0,377.0,4900.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,13,8789.0,565.0,7346.0,1443.0,253.0,3292.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,13,11389.0,543.0,10866.0,523.0,266.0,5324.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,20,16831.0,777.0,15546.0,1286.0,376.0,7526.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,20,7403.0,49.05,3631.0,529.0,29.0,259.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,14,13454.0,673.0,9429.0,4025.0,321.0,4491.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,14,13444.0,620.0,13011.0,433.0,320.0,6713.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,21,25426.0,426.0,17024.0,8402.0,143.0,5701.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,30,41.0,13795.0,4176.0,17971.0,15.25,336.0,Dagsalgsrapportjanuar24.pdf
2024,Januar,31,20948.0,132286.0,635.0,262804.0,,50.34,Dagsalgsrapportjanuar24.pdf
2024,Januar,6,-0.75,-0.58,-1543.0,-6.0,-1961.0,,Dagsalgsrapportjanuar24.pdf
2025,Januar,1,22.0,12983.0,1894.0,14877.0,52.28,590.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,2,19.0,12363.0,2104.0,14467.0,53.4,651.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,3,14224.0,649.0,11683.0,2541.0,322.0,5792.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,18,26346.0,773.0,23198.0,3148.0,380.0,11391.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,30,16610.0,672.0,15465.0,1146.0,366.0,8410.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,23,18746.0,613.0,15322.0,3423.0,281.0,7015.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,25,15701.0,700.0,15408.0,293.0,389.0,8547.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,22,32470.0,683.0,29354.0,3116.0,321.0,13789.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,4,590.0,4876.0,748.0,8224.0,5.0,59.29,Dagsalgsrapportjanuar25.pdf
2025,Januar,11,15187.0,738.0,14021.0,1166.0,362.0,6874.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,19,12406.0,631.0,11364.0,1042.0,345.0,6209.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,18,10263.0,767.0,8433.0,1830.0,392.0,4309.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,11,18226.0,730.0,16063.0,2162.0,372.0,8179.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,22,11786.0,766.0,10721.0,1066.0,425.0,5953.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,14,13430.0,715.0,12149.0,1281.0,357.0,6065.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,17,20394.0,750.0,15740.0,4654.0,350.0,7360.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,21,17951.0,703.0,15466.0,2486.0,338.0,7430.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,22,26048.0,626.0,22522.0,3526.0,308.0,11073.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,10,22.0,15224.0,1882.0,17106.0,48.35,692.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,13,44.0,31046.0,3654.0,34701.0,51.27,706.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,11,486.0,4980.0,742.0,9649.0,12.0,51.61,Dagsalgsrapportjanuar25.pdf
2025,Januar,13,15686.0,666.0,12660.0,3026.0,345.0,6562.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,19,13824.0,601.0,12612.0,1212.0,296.0,6213.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,21,10556.0,511.0,8686.0,1870.0,232.0,3948.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,17,7530.0,697.0,6970.0,559.0,341.0,3406.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,10,4890.0,424.0,4243.0,646.0,210.0,2096.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,10,11027.0,806.0,8057.0,2970.0,447.0,4469.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,10,10142.0,749.0,5988.0,4154.0,381.0,3050.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,8,15534.0,549.0,10434.0,5101.0,263.0,4997.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,19,14242.0,537.0,11814.0,2428.0,263.0,5796.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,22,21116.0,670.0,18080.0,3036.0,351.0,9464.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,27,10721.0,509.0,9162.0,1559.0,208.0,3741.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,18,15072.0,48.94,7376.0,655.0,21.0,321.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,23,14876.0,640.0,14076.0,800.0,301.0,6624.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,22,8638.0,545.0,7089.0,1549.0,199.0,2593.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,13,13715.0,587.0,10559.0,3156.0,240.0,4319.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,18,14630.0,699.0,13275.0,1355.0,324.0,6150.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,19,14566.0,648.0,12310.0,2256.0,285.0,5419.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,19,8738.0,472.0,8030.0,709.0,214.0,3643.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,17,9740.0,409.0,8583.0,1157.0,171.0,3591.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,21,8789.0,565.0,7346.0,1443.0,253.0,3292.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,13,15027.0,472.0,12269.0,2758.0,167.0,4350.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,26,16831.0,777.0,15546.0,1286.0,376.0,7526.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,20,16728.0,453.0,14502.0,2226.0,175.0,5608.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,25,4025.0,4491.0,673.0,9429.0,26.0,47.63,Dagsalgsrapportjanuar25.pdf
2025,Januar,14,14588.0,533.0,13333.0,1255.0,250.0,6243.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,25,25426.0,426.0,17024.0,8402.0,143.0,5701.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,30,20.0,10385.0,1210.0,11594.0,43.31,519.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,28,41.0,13795.0,4176.0,17971.0,15.25,336.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,31,33.0,14484.0,2162.0,16646.0,37.54,439.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,29,21.0,11198.0,3554.0,14752.0,41.1,533.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,30,26.0,13582.0,790.0,14372.0,44.06,522.0,Dagsalgsrapportjanuar25.pdf
2025,Januar,31,56656.0,152661.0,618.0,318798.0,,47.89,Dagsalgsrapportjanuar25.pdf
2025,Januar,8,-0.98,-0.75,-2413.0,-7.0,-1058.0,,Dagsalgsrapportjanuar25.pdf
2026,Januar,1,30.0,23198.0,3148.0,26346.0,49.1,773.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,2,18746.0,613.0,15322.0,3423.0,281.0,7015.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,25,13145.0,798.0,11168.0,1977.0,413.0,5777.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,14,32470.0,683.0,29354.0,3116.0,321.0,13789.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,4,37.0,28998.0,1830.0,30828.0,54.58,784.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,3,1166.0,6874.0,738.0,14021.0,4.0,49.03,Dagsalgsrapportjanuar26.pdf
2026,Januar,19,25267.0,656.0,24272.0,995.0,308.0,11404.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,5,11.0,8433.0,1830.0,10263.0,51.1,767.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,7,26.0,20016.0,1402.0,21418.0,51.33,770.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,6,14.0,10721.0,1066.0,11786.0,55.53,766.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,8,24.0,16441.0,2378.0,18818.0,51.46,685.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,7,21.0,15740.0,4654.0,20394.0,46.76,750.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,9,11.0,6730.0,1251.0,7981.0,51.03,612.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,8,36.0,22522.0,3526.0,26048.0,49.16,626.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,10,36.0,26386.0,824.0,27210.0,47.77,733.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,9,44.0,31046.0,3654.0,34701.0,51.27,706.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,11,38.0,24768.0,3436.0,28204.0,53.14,652.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,10,3026.0,6562.0,666.0,12660.0,11.0,51.83,Dagsalgsrapportjanuar26.pdf
2026,Januar,19,28393.0,796.0,25473.0,2920.0,410.0,13134.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,12,17.0,8686.0,1870.0,10556.0,45.45,511.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,14,26.0,16647.0,949.0,17596.0,47.47,640.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,13,10.0,4243.0,646.0,4890.0,49.4,424.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,15,24.0,19558.0,1834.0,21391.0,56.06,815.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,14,8.0,5988.0,4154.0,10142.0,50.94,749.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,16,16.0,12022.0,1877.0,13898.0,57.23,751.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,15,22.0,11814.0,2428.0,14242.0,49.06,537.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,17,8.0,6195.0,527.0,6722.0,49.85,774.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,16,18.0,9162.0,1559.0,10721.0,40.83,509.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,18,33.0,21538.0,2981.0,24518.0,49.32,653.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,17,800.0,6624.0,640.0,14076.0,18.0,47.06,Dagsalgsrapportjanuar26.pdf
2026,Januar,22,22979.0,752.0,21057.0,1922.0,410.0,11473.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,28,13715.0,587.0,10559.0,3156.0,240.0,4319.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,18,14767.0,594.0,13668.0,1099.0,334.0,7687.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,23,14566.0,648.0,12310.0,2256.0,285.0,5419.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,19,14938.0,699.0,12579.0,2358.0,359.0,6457.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,18,9740.0,409.0,8583.0,1157.0,171.0,3591.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,21,10948.0,660.0,9895.0,1053.0,324.0,4859.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,15,15027.0,472.0,12269.0,2758.0,167.0,4350.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,26,16206.0,865.0,13836.0,2370.0,458.0,7327.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,16,16728.0,453.0,14502.0,2226.0,175.0,5608.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,25,16.0,10653.0,2655.0,13308.0,53.34,666.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,24,1255.0,6243.0,533.0,13333.0,25.0,46.82,Dagsalgsrapportjanuar26.pdf
2026,Januar,25,13278.0,742.0,10390.0,2888.0,405.0,5670.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,14,11594.0,519.0,10385.0,1210.0,225.0,4498.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,20,7157.0,469.0,6092.0,1065.0,178.0,2309.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,13,16646.0,439.0,14484.0,2162.0,165.0,5438.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,29,20.0,11245.0,2102.0,13347.0,46.06,562.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,28,21.0,11198.0,3554.0,14752.0,41.1,533.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,30,21.0,11201.0,4534.0,15735.0,37.95,533.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,29,26.0,13582.0,790.0,14372.0,44.06,522.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,31,16.0,8063.0,3573.0,11636.0,39.56,504.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,30,18.0,10177.0,2657.0,12834.0,40.54,565.0,Dagsalgsrapportjanuar26.pdf
2026,Januar,31,60592.0,165553.0,597.0,358191.0,,46.22,Dagsalgsrapportjanuar26.pdf
2026,Januar,12,-1.4,-0.98,-3517.0,-12.0,-2668.0,,Dagsalgsrapportjanuar26.pdf
2023,Juli,26,11098.0,457.0,10957.0,141.0,255.0,6117.0,Dagsalgsrapportjuli23.pdf
2023,Juli,24,15123.0,581.0,13951.0,1172.0,312.0,7486.0,Dagsalgsrapportjuli23.pdf
2023,Juli,24,7069.0,55.43,3918.0,505.0,3.0,280.0,Dagsalgsrapportjuli23.pdf
2023,Juli,14,19388.0,501.0,17034.0,2354.0,278.0,9466.0,Dagsalgsrapportjuli23.pdf
2023,Juli,3,13.0,6174.0,207.0,6382.0,54.63,475.0,Dagsalgsrapportjuli23.pdf
2023,Juli,5,14.0,8142.0,3454.0,11595.0,55.0,582.0,Dagsalgsrapportjuli23.pdf
2023,Juli,4,20.0,9970.0,154.0,10125.0,52.39,499.0,Dagsalgsrapportjuli23.pdf
2023,Juli,6,32.0,16575.0,5145.0,21720.0,53.66,518.0,Dagsalgsrapportjuli23.pdf
2023,Juli,5,27.0,11946.0,330.0,12276.0,48.17,442.0,Dagsalgsrapportjuli23.pdf
2023,Juli,7,21.0,11078.0,1930.0,13008.0,54.39,528.0,Dagsalgsrapportjuli23.pdf
2023,Juli,6,29.0,9415.0,174.0,9589.0,38.72,325.0,Dagsalgsrapportjuli23.pdf
2023,Juli,8,22.0,13048.0,3475.0,16523.0,57.91,593.0,Dagsalgsrapportjuli23.pdf
2023,Juli,7,28.0,10047.0,382.0,10430.0,37.18,359.0,Dagsalgsrapportjuli23.pdf
2023,Juli,9,17.0,8727.0,2566.0,11293.0,54.48,513.0,Dagsalgsrapportjuli23.pdf
2023,Juli,8,165.0,3926.0,332.0,9294.0,9.0,42.24,Dagsalgsrapportjuli23.pdf
2023,Juli,28,25466.0,548.0,21931.0,3534.0,299.0,11950.0,Dagsalgsrapportjuli23.pdf
2023,Juli,10,29.0,8110.0,128.0,8238.0,38.53,280.0,Dagsalgsrapportjuli23.pdf
2023,Juli,12,27.0,13270.0,2380.0,15650.0,58.13,491.0,Dagsalgsrapportjuli23.pdf
2023,Juli,11,26.0,8862.0,142.0,9004.0,44.81,341.0,Dagsalgsrapportjuli23.pdf
2023,Juli,13,22.0,12721.0,3046.0,15766.0,53.57,578.0,Dagsalgsrapportjuli23.pdf
2023,Juli,12,24.0,10506.0,750.0,11255.0,38.29,438.0,Dagsalgsrapportjuli23.pdf
2023,Juli,14,24.0,12881.0,1626.0,14507.0,51.51,537.0,Dagsalgsrapportjuli23.pdf
2023,Juli,13,31.0,11996.0,197.0,12193.0,39.9,387.0,Dagsalgsrapportjuli23.pdf
2023,Juli,15,25.0,16302.0,-469.0,15833.0,54.34,652.0,Dagsalgsrapportjuli23.pdf
2023,Juli,14,24.0,10554.0,99.0,10653.0,45.26,440.0,Dagsalgsrapportjuli23.pdf
2023,Juli,16,21.0,10260.0,1138.0,11398.0,50.34,489.0,Dagsalgsrapportjuli23.pdf
2023,Juli,15,63.0,7473.0,465.0,14402.0,16.0,51.89,Dagsalgsrapportjuli23.pdf
2023,Juli,31,14278.0,590.0,10029.0,4250.0,311.0,5291.0,Dagsalgsrapportjuli23.pdf
2023,Juli,17,11782.0,470.0,11743.0,38.0,202.0,5044.0,Dagsalgsrapportjuli23.pdf
2023,Juli,25,7173.0,433.0,5624.0,1549.0,194.0,2526.0,Dagsalgsrapportjuli23.pdf
2023,Juli,13,5245.0,471.0,5185.0,60.0,246.0,2701.0,Dagsalgsrapportjuli23.pdf
2023,Juli,11,12547.0,354.0,8846.0,3701.0,164.0,4097.0,Dagsalgsrapportjuli23.pdf
2023,Juli,25,12548.0,447.0,12058.0,490.0,193.0,5221.0,Dagsalgsrapportjuli23.pdf
2023,Juli,27,21453.0,438.0,18399.0,3054.0,217.0,9122.0,Dagsalgsrapportjuli23.pdf
2023,Juli,20,34.0,14919.0,73.0,14992.0,43.53,439.0,Dagsalgsrapportjuli23.pdf
2023,Juli,22,36.0,13589.0,3159.0,16748.0,44.71,377.0,Dagsalgsrapportjuli23.pdf
2023,Juli,21,18.0,6315.0,189.0,6504.0,37.5,351.0,Dagsalgsrapportjuli23.pdf
2023,Juli,23,22.0,8954.0,5253.0,14206.0,45.22,407.0,Dagsalgsrapportjuli23.pdf
2023,Juli,22,487.0,3425.0,390.0,7806.0,23.0,43.87,Dagsalgsrapportjuli23.pdf
2023,Juli,20,14938.0,413.0,11976.0,2962.0,198.0,5731.0,Dagsalgsrapportjuli23.pdf
2023,Juli,29,6815.0,396.0,6729.0,86.0,198.0,3373.0,Dagsalgsrapportjuli23.pdf
2023,Juli,17,10466.0,378.0,8306.0,2161.0,180.0,3962.0,Dagsalgsrapportjuli23.pdf
2023,Juli,22,7394.0,415.0,7050.0,343.0,202.0,3432.0,Dagsalgsrapportjuli23.pdf
2023,Juli,17,17918.0,547.0,15309.0,2609.0,279.0,7821.0,Dagsalgsrapportjuli23.pdf
2023,Juli,28,7187.0,395.0,6723.0,464.0,194.0,3305.0,Dagsalgsrapportjuli23.pdf
2023,Juli,17,16801.0,584.0,14019.0,2782.0,286.0,6871.0,Dagsalgsrapportjuli23.pdf
2023,Juli,24,10392.0,390.0,10145.0,247.0,180.0,4681.0,Dagsalgsrapportjuli23.pdf
2023,Juli,26,6386.0,387.0,5025.0,1361.0,199.0,2583.0,Dagsalgsrapportjuli23.pdf
2023,Juli,13,13562.0,357.0,13223.0,339.0,140.0,5184.0,Dagsalgsrapportjuli23.pdf
2023,Juli,30,23.0,10015.0,2830.0,12846.0,45.95,435.0,Dagsalgsrapportjuli23.pdf
2023,Juli,29,1254.0,6468.0,485.0,12617.0,30.0,51.26,Dagsalgsrapportjuli23.pdf
2023,Juli,26,256444.0,45.71,117228.0,412.0,,188.0,Dagsalgsrapportjuli23.pdf
2023,Juli,3,-1.07,0.13,334.0,1.0,-1365.0,,Dagsalgsrapportjuli23.pdf
2023,Juli,22,,,,,,,Dagsalgsrapportjuli23.pdf
2024,Juli,24,19388.0,501.0,17034.0,2354.0,278.0,9466.0,Dagsalgsrapportjuli24.pdf
2024,Juli,3,30.0,14267.0,4072.0,18339.0,51.83,476.0,Dagsalgsrapportjuli24.pdf
2024,Juli,1,14.0,8142.0,3454.0,11595.0,55.0,582.0,Dagsalgsrapportjuli24.pdf
2024,Juli,4,42.0,19423.0,5195.0,24618.0,50.9,462.0,Dagsalgsrapportjuli24.pdf
2024,Juli,2,32.0,16575.0,5145.0,21720.0,53.66,518.0,Dagsalgsrapportjuli24.pdf
2024,Juli,5,19.0,8826.0,9178.0,18004.0,53.88,465.0,Dagsalgsrapportjuli24.pdf
2024,Juli,3,21.0,11078.0,1930.0,13008.0,54.39,528.0,Dagsalgsrapportjuli24.pdf
2024,Juli,6,29.0,16262.0,2147.0,18409.0,52.18,561.0,Dagsalgsrapportjuli24.pdf
2024,Juli,4,22.0,13048.0,3475.0,16523.0,57.91,593.0,Dagsalgsrapportjuli24.pdf
2024,Juli,7,21.0,12403.0,3150.0,15554.0,47.61,591.0,Dagsalgsrapportjuli24.pdf
2024,Juli,5,17.0,8727.0,2566.0,11293.0,54.48,513.0,Dagsalgsrapportjuli24.pdf
2024,Juli,8,27.0,11561.0,2445.0,14006.0,49.79,428.0,Dagsalgsrapportjuli24.pdf
2024,Juli,6,3534.0,11950.0,548.0,21931.0,7.0,54.49,Dagsalgsrapportjuli24.pdf
2024,Juli,10,19.0,9410.0,1262.0,10673.0,52.8,495.0,Dagsalgsrapportjuli24.pdf
2024,Juli,8,27.0,13270.0,2380.0,15650.0,58.13,491.0,Dagsalgsrapportjuli24.pdf
2024,Juli,11,18.0,11126.0,2989.0,14115.0,52.97,618.0,Dagsalgsrapportjuli24.pdf
2024,Juli,9,22.0,12721.0,3046.0,15766.0,53.57,578.0,Dagsalgsrapportjuli24.pdf
2024,Juli,12,18.0,10250.0,4009.0,14259.0,52.57,569.0,Dagsalgsrapportjuli24.pdf
2024,Juli,10,24.0,12881.0,1626.0,14507.0,51.51,537.0,Dagsalgsrapportjuli24.pdf
2024,Juli,13,34.0,20177.0,3895.0,24072.0,49.68,593.0,Dagsalgsrapportjuli24.pdf
2024,Juli,11,25.0,16302.0,-469.0,15833.0,54.34,652.0,Dagsalgsrapportjuli24.pdf
2024,Juli,14,36.0,19119.0,3446.0,22566.0,49.32,531.0,Dagsalgsrapportjuli24.pdf
2024,Juli,12,21.0,10260.0,1138.0,11398.0,50.34,489.0,Dagsalgsrapportjuli24.pdf
2024,Juli,15,29.0,14833.0,3320.0,18153.0,46.24,511.0,Dagsalgsrapportjuli24.pdf
2024,Juli,13,4250.0,5291.0,590.0,10029.0,14.0,52.76,Dagsalgsrapportjuli24.pdf
2024,Juli,17,20661.0,407.0,17102.0,3558.0,171.0,7171.0,Dagsalgsrapportjuli24.pdf
2024,Juli,15,13.0,5624.0,1549.0,7173.0,44.91,433.0,Dagsalgsrapportjuli24.pdf
2024,Juli,18,31.0,15389.0,1822.0,17211.0,46.68,496.0,Dagsalgsrapportjuli24.pdf
2024,Juli,16,25.0,8846.0,3701.0,12547.0,46.31,354.0,Dagsalgsrapportjuli24.pdf
2024,Juli,19,40.0,18402.0,2525.0,20926.0,45.5,460.0,Dagsalgsrapportjuli24.pdf
2024,Juli,17,42.0,18399.0,3054.0,21453.0,49.58,438.0,Dagsalgsrapportjuli24.pdf
2024,Juli,20,41.0,17942.0,1418.0,19360.0,37.27,438.0,Dagsalgsrapportjuli24.pdf
2024,Juli,18,36.0,13589.0,3159.0,16748.0,44.71,377.0,Dagsalgsrapportjuli24.pdf
2024,Juli,21,34.0,19102.0,1642.0,20745.0,48.07,562.0,Dagsalgsrapportjuli24.pdf
2024,Juli,19,22.0,8954.0,5253.0,14206.0,45.22,407.0,Dagsalgsrapportjuli24.pdf
2024,Juli,22,22.0,9198.0,2302.0,11501.0,43.89,418.0,Dagsalgsrapportjuli24.pdf
2024,Juli,20,2962.0,5731.0,413.0,11976.0,21.0,47.85,Dagsalgsrapportjuli24.pdf
2024,Juli,29,19811.0,470.0,17874.0,1938.0,226.0,8583.0,Dagsalgsrapportjuli24.pdf
2024,Juli,22,22.0,8306.0,2161.0,10466.0,47.7,378.0,Dagsalgsrapportjuli24.pdf
2024,Juli,25,29.0,15718.0,2509.0,18226.0,45.53,542.0,Dagsalgsrapportjuli24.pdf
2024,Juli,23,28.0,15309.0,2609.0,17918.0,51.09,547.0,Dagsalgsrapportjuli24.pdf
2024,Juli,26,30.0,18370.0,3036.0,21406.0,46.29,612.0,Dagsalgsrapportjuli24.pdf
2024,Juli,24,24.0,14019.0,2782.0,16801.0,49.01,584.0,Dagsalgsrapportjuli24.pdf
2024,Juli,27,33.0,17022.0,5341.0,22363.0,50.26,516.0,Dagsalgsrapportjuli24.pdf
2024,Juli,25,13.0,5025.0,1361.0,6386.0,51.41,387.0,Dagsalgsrapportjuli24.pdf
2024,Juli,28,37.0,20925.0,2249.0,23174.0,43.25,566.0,Dagsalgsrapportjuli24.pdf
2024,Juli,26,23.0,10015.0,2830.0,12846.0,45.95,435.0,Dagsalgsrapportjuli24.pdf
2024,Juli,29,29.0,12905.0,2209.0,15114.0,46.54,445.0,Dagsalgsrapportjuli24.pdf
2024,Juli,27,1254.0,6468.0,485.0,12617.0,28.0,51.26,Dagsalgsrapportjuli24.pdf
2024,Juli,26,15351.0,501.0,12035.0,3316.0,254.0,6092.0,Dagsalgsrapportjuli24.pdf
2024,Juli,24,15190.0,625.0,13746.0,1444.0,310.0,6826.0,Dagsalgsrapportjuli24.pdf
2024,Juli,22,16546.0,425.0,13600.0,2946.0,184.0,5877.0,Dagsalgsrapportjuli24.pdf
2024,Juli,31,68274.0,164994.0,496.0,318627.0,,51.78,Dagsalgsrapportjuli24.pdf
2024,Juli,6,-0.77,-1.07,-3417.0,-9.0,-1872.0,,Dagsalgsrapportjuli24.pdf
2025,Juli,30,24618.0,462.0,19423.0,5195.0,235.0,9887.0,Dagsalgsrapportjuli25.pdf
2025,Juli,2,30.0,18284.0,2922.0,21206.0,50.65,609.0,Dagsalgsrapportjuli25.pdf
2025,Juli,1,19.0,8826.0,9178.0,18004.0,53.88,465.0,Dagsalgsrapportjuli25.pdf
2025,Juli,3,48.0,25566.0,1828.0,27394.0,48.45,533.0,Dagsalgsrapportjuli25.pdf
2025,Juli,2,29.0,16262.0,2147.0,18409.0,52.18,561.0,Dagsalgsrapportjuli25.pdf
2025,Juli,4,43.0,22449.0,4185.0,26634.0,43.78,522.0,Dagsalgsrapportjuli25.pdf
2025,Juli,3,21.0,12403.0,3150.0,15554.0,47.61,591.0,Dagsalgsrapportjuli25.pdf
2025,Juli,5,36.0,20787.0,8270.0,29058.0,46.58,577.0,Dagsalgsrapportjuli25.pdf
2025,Juli,4,27.0,11561.0,2445.0,14006.0,49.79,428.0,Dagsalgsrapportjuli25.pdf
2025,Juli,6,42.0,23126.0,4409.0,27535.0,47.58,551.0,Dagsalgsrapportjuli25.pdf
2025,Juli,5,1262.0,4969.0,495.0,9410.0,6.0,52.8,Dagsalgsrapportjuli25.pdf
2025,Juli,19,25777.0,621.0,24205.0,1572.0,319.0,12459.0,Dagsalgsrapportjuli25.pdf
2025,Juli,7,18.0,11126.0,2989.0,14115.0,52.97,618.0,Dagsalgsrapportjuli25.pdf
2025,Juli,9,17.0,10428.0,1986.0,12414.0,46.38,613.0,Dagsalgsrapportjuli25.pdf
2025,Juli,8,18.0,10250.0,4009.0,14259.0,52.57,569.0,Dagsalgsrapportjuli25.pdf
2025,Juli,10,16.0,8217.0,1851.0,10068.0,44.74,514.0,Dagsalgsrapportjuli25.pdf
2025,Juli,9,34.0,20177.0,3895.0,24072.0,49.68,593.0,Dagsalgsrapportjuli25.pdf
2025,Juli,11,27.0,11608.0,1528.0,13136.0,42.9,430.0,Dagsalgsrapportjuli25.pdf
2025,Juli,10,36.0,19119.0,3446.0,22566.0,49.32,531.0,Dagsalgsrapportjuli25.pdf
2025,Juli,12,50.0,27702.0,2366.0,30067.0,54.29,554.0,Dagsalgsrapportjuli25.pdf
2025,Juli,11,29.0,14833.0,3320.0,18153.0,46.24,511.0,Dagsalgsrapportjuli25.pdf
